Year,PLOT,Loc,No,Line,Purpose,REP,MAT,DAP,LODG,HGT,CM,bua,Yld,Prot,Protein13gkg,protein13,Oil,Oil13gkg,oil13,Cysgkg,Lysgkg,Metgkg,Thrgkg,Trpgkg,Meal,mealprot,protein1000,Cys NIR,Lys NIR,Met NIR,Thr NIR,Trp NIR,Cys,Lys,Met,Thr,Trp
2017,16507,HRREC17,101,56U99-162,"RIL (Prot, Oil, YLD)",2,.,.,4,39,99.1,46,3092.4,446,388,38.8,196.6,171,17.1,6.8,29.2,6.1,16.5,4.1,508.8,50.9,0.4,0.7,2.9,0.6,1.7,0.4,15.2,65.5,13.7,37,9.2
2017,16508,HRREC17,59,56U99-079,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,59.5,3998.4,424.7,369.5,36.9,215.4,187.4,18.7,6.5,28.2,6,15.8,4.1,494.2,49.4,0.4,0.7,2.8,0.6,1.6,0.4,15.3,66.4,14.1,37.2,9.7
2017,16509,HRREC17,129,56U99-216,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,34.6,2325.8,446.2,388.2,38.8,200.3,174.3,17.4,6.8,29.1,6.2,16.4,4.1,511,51.1,0.4,0.7,2.9,0.6,1.6,0.4,15.2,65.2,13.9,36.8,9.2
2017,16510,HRREC17,73,56U99-102,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,53.6,3603.9,417.8,363.5,36.3,224.5,195.3,19.5,6.2,27.8,5.9,15.6,4,491,49.1,0.4,0.6,2.8,0.6,1.6,0.4,14.8,66.5,14.1,37.3,9.6
2017,16511,HRREC17,128,56U99-215,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,61,4105.1,420.4,365.7,36.6,212.7,185,18.5,6.5,28,5.9,15.9,4,487.8,48.8,0.4,0.7,2.8,0.6,1.6,0.4,15.5,66.6,14,37.8,9.5
2017,16512,HRREC17,77,56U99-108,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,33.2,2234.1,428.2,372.5,37.3,223.8,194.7,19.5,6.6,28.2,6.1,15.9,4,502.8,50.3,0.4,0.7,2.8,0.6,1.6,0.4,15.4,65.9,14.2,37.1,9.3
2017,16513,HRREC17,121,56U99-201,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,30.8,2070.3,432.8,376.5,37.7,207.4,180.4,18,6.6,28.5,6,16.2,4.2,499.4,49.9,0.4,0.7,2.9,0.6,1.6,0.4,15.2,65.9,13.9,37.4,9.7
2017,16514,HRREC17,67,56U99-093,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,67.8,4556.7,407.6,354.6,35.5,213.1,185.4,18.5,6.1,27.4,5.7,15.5,3.8,473.2,47.3,0.4,0.6,2.7,0.6,1.6,0.4,15,67.2,14,38,9.3
2017,16515,HRREC17,107,56U99-175,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,46.2,3105.7,442.3,384.8,38.5,201.7,175.5,17.5,6.5,28.9,6,16.5,4.1,507.3,50.7,0.4,0.7,2.9,0.6,1.7,0.4,14.7,65.3,13.6,37.3,9.3
2017,16516,HRREC17,137,56U99-232,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,68.2,4583.9,433,376.7,37.7,202.7,176.3,17.6,6.5,28.5,6.1,16.1,4.2,497.1,49.7,0.4,0.7,2.9,0.6,1.6,0.4,15,65.8,14.1,37.2,9.7
2017,16517,HRREC17,75,56U99-105,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,47.3,3183,425,369.8,37,212.5,184.9,18.5,6.5,28.3,6.1,15.9,4.2,493.1,49.3,0.4,0.7,2.8,0.6,1.6,0.4,15.3,66.6,14.4,37.4,9.9
2017,16518,HRREC17,136,56U99-228,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,67.5,4536.4,437,380.2,38,211.6,184.1,18.4,6.6,28.8,6.1,16.3,4.2,506.5,50.6,0.4,0.7,2.9,0.6,1.6,0.4,15.1,65.9,14,37.3,9.6
2017,16519,HRREC17,14,56U99-016,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,44.8,3011.9,446.6,388.5,38.9,201.2,175,17.5,6.6,29.4,6.1,16.7,4.3,511.9,51.2,0.4,0.7,2.9,0.6,1.7,0.4,14.8,65.8,13.7,37.4,9.6
2017,16520,HRREC17,71,56U99-099,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,31.4,2110.2,444.4,386.6,38.7,213.5,185.7,18.6,6.8,29.1,6.1,16.4,4.2,516.1,51.6,0.4,0.7,2.9,0.6,1.6,0.4,15.3,65.5,13.7,36.9,9.5
2017,16521,HRREC17,22,56U99-025,"RIL (Prot, Oil, YLD)",2,.,.,5,47,119.4,47.9,3220.2,417.8,363.5,36.3,214.8,186.9,18.7,6.1,27.8,5.7,15.6,4,485.9,48.6,0.4,0.6,2.8,0.6,1.6,0.4,14.6,66.5,13.6,37.3,9.6
2017,16522,HRREC17,33,56U99-037,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,25.7,1727.9,448.8,390.5,39,202.4,176.1,17.6,6.4,29.2,6.1,16.5,4.3,515.1,51.5,0.4,0.6,2.9,0.6,1.7,0.4,14.3,65.1,13.6,36.8,9.6
2017,16523,HRREC17,40,56U99-045,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,49.6,3337.3,436.1,379.4,37.9,207.7,180.7,18.1,6.3,28.7,6,16.3,4.3,503.4,50.3,0.4,0.6,2.9,0.6,1.6,0.4,14.4,65.8,13.8,37.4,9.9
2017,16524,HRREC17,48,56U99-055,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,32.2,2163.3,431.3,375.2,37.5,212.8,185.1,18.5,6.4,28.5,6,16.3,4.2,500.5,50.1,0.4,0.6,2.9,0.6,1.6,0.4,14.8,66.1,13.9,37.8,9.7
2017,16525,HRREC17,142,56U99-242,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,59.3,3985.5,412.9,359.2,35.9,219,190.5,19.1,6.1,27.4,5.8,15.5,4.1,482.4,48.2,0.4,0.6,2.7,0.6,1.6,0.4,14.8,66.4,14,37.5,9.9
2017,16526,HRREC17,144,56U99-244,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,44.3,2976.4,433.7,377.3,37.7,203,176.6,17.7,6.4,28.4,6.1,16.1,4.2,498.1,49.8,0.4,0.6,2.8,0.6,1.6,0.4,14.8,65.5,14.1,37.1,9.7
2017,16527,HRREC17,42,56U99-047,"RIL (Prot, Oil, YLD)",2,291,148,5,55,139.7,62.4,4197.8,441,383.7,38.4,201.1,175,17.5,6.5,29,6.1,16.3,4.3,505.5,50.5,0.4,0.7,2.9,0.6,1.6,0.4,14.7,65.8,13.8,37,9.8
2017,16528,HRREC17,74,56U99-104,"RIL (Prot, Oil, YLD)",2,289,146,5,54,137.2,69.9,4700,414.6,360.7,36.1,209.2,182,18.2,6.2,27.8,5.8,15.7,4.1,479.3,47.9,0.4,0.6,2.8,0.6,1.6,0.4,15,67.1,14,37.9,9.9
2017,16529,HRREC17,35,56U99-039,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,47.2,3173.9,427.1,371.6,37.2,217.1,188.9,18.9,6.2,28.1,6,16,4.4,497.9,49.8,0.4,0.6,2.8,0.6,1.6,0.4,14.5,65.8,14,37.5,10.3
2017,16531,HRREC17,84,56U99-125,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,76.9,5171.2,425.5,370.2,37,204.4,177.8,17.8,6.1,27.9,5.9,15.9,4,489.4,48.9,0.4,0.6,2.8,0.6,1.6,0.4,14.3,65.6,13.9,37.4,9.4
2017,16532,HRREC17,97,56U99-154,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,45.6,3067.8,439.4,382.3,38.2,205.3,178.6,17.9,6.3,28.8,6.1,16.4,4.3,505.9,50.6,0.4,0.6,2.9,0.6,1.6,0.4,14.3,65.5,13.9,37.3,9.8
2017,16533,HRREC17,15,56U99-017,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,46.5,3130.3,440.8,383.5,38.3,205.9,179.1,17.9,6.3,28.7,6,16.4,4.3,507.8,50.8,0.4,0.6,2.9,0.6,1.6,0.4,14.3,65.1,13.6,37.2,9.8
2017,16534,HRREC17,58,56U99-076,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,52.7,3543.3,432.6,376.4,37.6,213.2,185.5,18.5,6.6,28.5,6.1,16,4.1,502.2,50.2,0.4,0.7,2.9,0.6,1.6,0.4,15.3,65.9,14.1,37,9.5
2017,16535,HRREC17,17,56U99-019,"RIL (Prot, Oil, YLD)",2,289,146,4,37,94,50.9,3424.1,441.5,384.1,38.4,205.2,178.5,17.9,6.6,29,6.1,16.3,4.3,508.2,50.8,0.4,0.7,2.9,0.6,1.6,0.4,14.9,65.7,13.8,36.9,9.7
2017,16536,HRREC17,43,56U99-048,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,67,4505.2,441.4,384,38.4,201.9,175.7,17.6,6.2,28.9,6,16.4,4.2,506.4,50.6,0.4,0.6,2.9,0.6,1.6,0.4,14,65.5,13.6,37.2,9.5
2017,16537,HRREC17,112,56U99-183,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,51.8,3482.6,433.5,377.1,37.7,206.4,179.6,18,6.5,28.5,6,16,4,499.7,50,0.4,0.7,2.9,0.6,1.6,0.4,15,65.7,13.8,36.9,9.2
2017,16538,HRREC17,115,56U99-187,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,68.1,4577.6,449.7,391.2,39.1,193.2,168.1,16.8,6.2,29.3,6.1,16.5,4.2,511.2,51.1,0.4,0.6,2.9,0.6,1.7,0.4,13.8,65.2,13.6,36.7,9.3
2017,16539,HRREC17,140,56U99-237,"RIL (Prot, Oil, YLD)",2,.,.,5,51,129.5,63.1,4240.3,429,373.2,37.3,208.4,181.3,18.1,6.4,28.3,5.9,15.9,4.2,495.5,49.6,0.4,0.6,2.8,0.6,1.6,0.4,14.9,66,13.8,37.1,9.8
2017,16540,HRREC17,12,56U99-014,"RIL (Prot, Oil, YLD)",2,.,.,4,48,121.9,47.8,3214.1,431.4,375.3,37.5,214.4,186.5,18.7,6.4,28.4,6.1,16,4.3,501.5,50.1,0.4,0.6,2.8,0.6,1.6,0.4,14.8,65.8,14.1,37.1,10
2017,16541,HRREC17,63,56U99-086,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,74.5,5010.6,429,373.2,37.3,201.4,175.2,17.5,6,28.4,5.8,15.9,4.2,491.9,49.2,0.4,0.6,2.8,0.6,1.6,0.4,14,66.2,13.5,37.1,9.8
2017,16542,HRREC17,132,56U99-221,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,63.1,4240.8,417.8,363.5,36.3,207.6,180.6,18.1,6.3,27.6,5.9,15.6,4,482.2,48.2,0.4,0.6,2.8,0.6,1.6,0.4,15.1,66.1,14.1,37.3,9.6
2017,16543,HRREC17,32,56U99-036,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,44,2957.1,429.5,373.7,37.4,206.2,179.4,17.9,6.3,28.3,5.9,15.9,4.1,494.9,49.5,0.4,0.6,2.8,0.6,1.6,0.4,14.7,65.9,13.7,37,9.5
2017,16544,HRREC17,118,56U99-191,"RIL (Prot, Oil, YLD)",2,290,147,4,49,124.5,70.7,4756,419,364.5,36.5,209.8,182.5,18.3,6.2,27.8,5.9,15.6,4,484.7,48.5,0.4,0.6,2.8,0.6,1.6,0.4,14.8,66.3,14.1,37.2,9.5
2017,16545,HRREC17,70,56U99-097,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,59,3964.7,408.6,355.5,35.5,209.3,182.1,18.2,6.2,27.5,5.8,15.6,4,472.4,47.2,0.4,0.6,2.8,0.6,1.6,0.4,15.2,67.3,14.2,38.2,9.8
2017,16546,HRREC17,124,56U99-206,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,64.3,4322.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,16548,HRREC17,55,56U99-069,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,63.6,4279.1,413.3,359.6,36,217.5,189.2,18.9,6.4,27.6,5.8,15.6,4,482.1,48.2,0.4,0.6,2.8,0.6,1.6,0.4,15.5,66.8,14,37.7,9.7
2017,16549,HRREC17,16,56U99-018,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,56.3,3787,415.7,361.7,36.2,215.9,187.8,18.8,6,27.3,5.8,15.5,4.1,484,48.4,0.4,0.6,2.7,0.6,1.6,0.4,14.4,65.7,14,37.3,9.9
2017,16550,HRREC17,86,56U99-130,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,68.9,4634.8,427.5,371.9,37.2,206.6,179.7,18,6.1,27.8,5.9,15.9,4.1,492.9,49.3,0.4,0.6,2.8,0.6,1.6,0.4,14.3,65,13.8,37.2,9.6
2017,16551,HRREC17,29,56U99-032,"RIL (Prot, Oil, YLD)",2,291,148,5,50,127,48.7,3278.2,411.7,358.2,35.8,212.2,184.6,18.5,5.9,27.1,5.7,15.4,4.1,477.5,47.7,0.4,0.6,2.7,0.6,1.5,0.4,14.3,65.8,13.8,37.4,10
2017,16552,HRREC17,123,56U99-203,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,70.8,4763.3,415.2,361.2,36.1,216.2,188.1,18.8,6.1,27.4,5.8,15.7,4.1,483.6,48.4,0.4,0.6,2.7,0.6,1.6,0.4,14.7,66,14,37.8,9.9
2017,16553,HRREC17,50,56U99-057,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,43.4,2915.9,426.2,370.8,37.1,208.3,181.2,18.1,5.8,28.1,5.8,15.9,4.1,492.2,49.2,0.4,0.6,2.8,0.6,1.6,0.4,13.6,65.9,13.6,37.3,9.6
2017,16554,HRREC17,90,56U99-136,"RIL (Prot, Oil, YLD)",2,.,.,4,41,104.1,75.6,5082.1,434.5,378,37.8,201.2,175,17.5,6.3,28.7,6.1,16.3,4.1,498.1,49.8,0.4,0.6,2.9,0.6,1.6,0.4,14.5,66.1,14,37.5,9.4
2017,16555,HRREC17,64,56U99-087,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,43.4,2918.3,440.8,383.5,38.3,200.6,174.5,17.5,6.5,28.9,6.3,16.4,4.4,505,50.5,0.4,0.7,2.9,0.6,1.6,0.4,14.7,65.6,14.3,37.2,10
2017,16556,HRREC17,53,56U99-067,"RIL (Prot, Oil, YLD)",2,288,145,4,50,127,48,3225.7,422.5,367.6,36.8,207.7,180.7,18.1,6.3,27.8,6,15.8,3.9,487.7,48.8,0.4,0.6,2.8,0.6,1.6,0.4,14.9,65.8,14.2,37.4,9.2
2017,16557,HRREC17,8,56U99-008,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,45.4,3055.4,412.2,358.6,35.9,214,186.2,18.6,6.1,27.4,5.8,15.6,4,479,47.9,0.4,0.6,2.7,0.6,1.6,0.4,14.8,66.5,14.1,37.8,9.7
2017,16558,HRREC17,88,56U99-133,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,72.9,4904.7,412.5,358.9,35.9,212.9,185.2,18.5,6,27.3,5.7,15.5,4,478.8,47.9,0.4,0.6,2.7,0.6,1.6,0.4,14.5,66.2,13.8,37.6,9.7
2017,16559,HRREC17,34,56U99-038,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,43.5,2928.3,434.1,377.7,37.8,207.4,180.4,18,6.3,28.6,6,16.1,4.2,500.9,50.1,0.4,0.6,2.9,0.6,1.6,0.4,14.5,65.9,13.8,37.1,9.7
2017,16560,HRREC17,105,56U99-168,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,76,5110.1,433.9,377.5,37.7,206.1,179.3,17.9,6.2,28.4,5.9,16,4.1,500,50,0.4,0.6,2.8,0.6,1.6,0.4,14.3,65.5,13.6,36.9,9.4
2017,16561,HRREC17,54,56U99-068,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,50.5,3397.1,437.8,380.9,38.1,207.5,180.5,18.1,6.5,28.9,6.1,16.1,4.3,505.2,50.5,0.4,0.7,2.9,0.6,1.6,0.4,14.8,66,13.9,36.8,9.8
2017,16562,HRREC17,65,56U99-089,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,69.9,4702.9,431.8,375.7,37.6,207.3,180.4,18,6.6,28.5,6.1,15.9,4.1,498.2,49.8,0.4,0.7,2.9,0.6,1.6,0.4,15.3,66,14.1,36.8,9.5
2017,16563,HRREC17,13,56U99-015,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,62.6,4211.5,425.6,370.3,37,203.6,177.1,17.7,6.4,28.3,6,16,4.1,489.1,48.9,0.4,0.6,2.8,0.6,1.6,0.4,15,66.5,14.1,37.6,9.6
2017,16564,HRREC17,49,56U99-056,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,63.7,4285.4,418.6,364.2,36.4,211.1,183.7,18.4,6.4,27.9,5.9,15.8,4,484.9,48.5,0.4,0.6,2.8,0.6,1.6,0.4,15.3,66.7,14.1,37.7,9.6
2017,16565,HRREC17,52,56U99-063,"RIL (Prot, Oil, YLD)",2,.,.,5,52,132.1,52.6,3539.7,418.4,364,36.4,216.4,188.3,18.8,6.2,27.7,5.7,15.8,4.2,487.4,48.7,0.4,0.6,2.8,0.6,1.6,0.4,14.8,66.2,13.6,37.8,10
2017,16566,HRREC17,94,56U99-146,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,61.2,4113.5,421,366.3,36.6,214.2,186.4,18.6,6.1,28,5.9,15.8,4,489.3,48.9,0.4,0.6,2.8,0.6,1.6,0.4,14.5,66.5,14,37.5,9.5
2017,16567,HRREC17,114,56U99-185,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,72.9,4901.5,416.3,362.2,36.2,218.7,190.3,19,6.1,27.7,5.9,15.7,4.2,486.2,48.6,0.4,0.6,2.8,0.6,1.6,0.4,14.7,66.5,14.2,37.7,10.1
2017,16568,HRREC17,20,56U99-022,"RIL (Prot, Oil, YLD)",2,290,147,4,37,94,50.5,3394.7,424.7,369.5,36.9,215.3,187.3,18.7,6.2,28,5.9,16,4.2,494.2,49.4,0.4,0.6,2.8,0.6,1.6,0.4,14.6,65.9,13.9,37.7,9.9
2017,16569,HRREC17,7,56U99-007,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,60.6,4075.1,422.4,367.5,36.7,210.5,183.1,18.3,6.4,28.1,5.8,15.8,4,489,48.9,0.4,0.6,2.8,0.6,1.6,0.4,15.2,66.5,13.7,37.4,9.5
2017,16570,HRREC17,85,56U99-126,"RIL (Prot, Oil, YLD)",2,.,.,4,43,109.2,58.7,3947.3,436.1,379.4,37.9,203.5,177,17.7,6.1,28.9,5.9,16.2,4.1,501.1,50.1,0.4,0.6,2.9,0.6,1.6,0.4,14,66.3,13.5,37.1,9.4
2017,16571,HRREC17,93,56U99-144,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,58.5,3930.8,414.2,360.4,36,224.8,195.6,19.6,6.2,27.8,5.9,15.7,4.2,486.9,48.7,0.4,0.6,2.8,0.6,1.6,0.4,15,67.1,14.2,37.9,10.1
2017,16572,HRREC17,6,56U99-006,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,63.8,4288.9,443.8,386.1,38.6,198.5,172.7,17.3,6.3,28.9,6,16.3,4.1,507.3,50.7,0.4,0.6,2.9,0.6,1.6,0.4,14.2,65.1,13.5,36.7,9.2
2017,16573,HRREC17,133,56U99-222,"RIL (Prot, Oil, YLD)",2,.,.,4,37,94,63.7,4283.4,434.9,378.4,37.8,205.1,178.4,17.8,6.5,28.7,6.2,16.1,4.3,500.6,50.1,0.4,0.7,2.9,0.6,1.6,0.4,14.9,66,14.3,37,9.9
2017,16574,HRREC17,57,56U99-075,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,61.7,4150.4,419.5,365,36.5,204.6,178,17.8,6.6,28,6.2,15.8,4.3,482.6,48.3,0.4,0.7,2.8,0.6,1.6,0.4,15.7,66.7,14.8,37.7,10.3
2017,16575,HRREC17,117,56U99-190,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,49.2,3310.6,427.2,371.7,37.2,210.6,183.2,18.3,6.2,28,6,15.9,4.2,494.6,49.5,0.4,0.6,2.8,0.6,1.6,0.4,14.5,65.5,14,37.2,9.8
2017,16576,HRREC17,10,56U99-012,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,57.2,3844.2,423.6,368.5,36.9,208.6,181.5,18.1,6.1,28.1,5.9,15.9,4.3,489.4,48.9,0.4,0.6,2.8,0.6,1.6,0.4,14.4,66.3,13.9,37.5,10.2
2017,16577,HRREC17,95,56U99-151,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,70,4707,430.7,374.7,37.5,215.8,187.7,18.8,6.4,28.3,6.1,15.9,4.5,501.4,50.1,0.4,0.6,2.8,0.6,1.6,0.5,14.9,65.7,14.2,36.9,10.4
2017,16578,HRREC17,24,56U99-027,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,60.8,4088,430.9,374.9,37.5,212.7,185,18.5,6,28.3,5.9,16.1,4.2,500,50,0.4,0.6,2.8,0.6,1.6,0.4,13.9,65.7,13.7,37.4,9.7
2017,16579,HRREC17,78,56U99-109,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,63.6,4275.8,433.2,376.9,37.7,201.5,175.3,17.5,6.2,28.1,5.9,16.1,4,496.7,49.7,0.4,0.6,2.8,0.6,1.6,0.4,14.3,64.9,13.6,37.2,9.2
2017,16580,HRREC17,47,56U99-054,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,54.7,3680.5,428,372.4,37.2,208.5,181.4,18.1,6.3,28,6,15.9,4,494.4,49.4,0.4,0.6,2.8,0.6,1.6,0.4,14.7,65.4,14,37.1,9.3
2017,16581,HRREC17,56,56U99-071,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,56,3765.9,427.9,372.3,37.2,209.9,182.6,18.3,6.3,28.3,5.9,15.9,4,495,49.5,0.4,0.6,2.8,0.6,1.6,0.4,14.7,66.1,13.8,37.2,9.3
2017,16582,HRREC17,98,56U99-155,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,66.7,4482.4,423.2,368.2,36.8,214.2,186.4,18.6,6.4,28.1,6,15.8,4,491.9,49.2,0.4,0.6,2.8,0.6,1.6,0.4,15.1,66.4,14.2,37.3,9.5
2017,16583,HRREC17,102,56U99-164,"RIL (Prot, Oil, YLD)",2,.,.,5,33,83.8,57.6,3875.6,423.8,368.7,36.9,214.6,186.7,18.7,6.3,28.2,6,15.9,4.1,492.8,49.3,0.4,0.6,2.8,0.6,1.6,0.4,14.9,66.5,14.2,37.5,9.7
2017,16584,HRREC17,122,56U99-202,"RIL (Prot, Oil, YLD)",2,290,147,5,37,94,67.7,4551.1,421.9,367.1,36.7,212.4,184.8,18.5,6.4,28,5.9,15.8,4.1,489.4,48.9,0.4,0.6,2.8,0.6,1.6,0.4,15.2,66.4,14,37.4,9.7
2017,16585,HRREC17,72,56U99-100,"RIL (Prot, Oil, YLD)",2,.,.,4,50,127,63.8,4291.2,423.5,368.4,36.8,208.9,181.7,18.2,6.3,28.1,6,15.9,4.1,489.4,48.9,0.4,0.6,2.8,0.6,1.6,0.4,14.9,66.4,14.2,37.5,9.7
2017,16586,HRREC17,68,56U99-095,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,53.2,3577.2,454.2,395.2,39.5,207.1,180.2,18,6.8,29.8,6.3,16.7,4.3,523.9,52.4,0.5,0.7,3,0.6,1.7,0.4,15,65.6,13.9,36.8,9.5
2017,16587,HRREC17,39,56U99-044,"RIL (Prot, Oil, YLD)",2,.,.,.,.,.,60.3,4052.3,420.8,366.1,36.6,216.5,188.4,18.8,6.4,28,5.8,15.7,4,490.3,49,0.4,0.6,2.8,0.6,1.6,0.4,15.2,66.5,13.8,37.3,9.5
2017,16588,HRREC17,37,56U99-041,"RIL (Prot, Oil, YLD)",2,282,139,3,41,104.1,52,3495.1,408.5,355.4,35.5,210.5,183.1,18.3,6.2,27.6,5.8,15.5,3.9,472.9,47.3,0.4,0.6,2.8,0.6,1.6,0.4,15.2,67.6,14.2,37.9,9.5
2017,16601,RECM17,73,56U99-102,"RIL (Prot, Oil, YLD)",1,.,125,4,33,83.8,111.3,7485.9,375.5,326.7,32.7,229.2,199.4,19.9,5.7,25.4,5.4,14.4,4,443.5,44.4,0.4,0.6,2.5,0.5,1.4,0.4,15.2,67.6,14.4,38.3,10.7
2017,16603,RECM17,31,56U99-035,"RIL (Prot, Oil, YLD)",1,.,133,3,52,132.1,118.2,7947.8,401.9,349.7,35,219.6,191.1,19.1,6.2,26.8,5.7,15,4.1,469.8,47,0.4,0.6,2.7,0.6,1.5,0.4,15.4,66.7,14.2,37.3,10.2
2017,16604,RECM17,17,56U99-019,"RIL (Prot, Oil, YLD)",1,.,133,4,42,106.7,93.2,6269.8,419.5,365,36.5,214.1,186.3,18.6,6.3,27.7,6,15.7,4.2,487.5,48.8,0.4,0.6,2.8,0.6,1.6,0.4,15,66,14.3,37.4,10
2017,16605,RECM17,57,56U99-075,"RIL (Prot, Oil, YLD)",1,.,133,3,28,71.1,99.8,6710,402.8,350.4,35,215.8,187.7,18.8,6.2,26.9,5.8,15.4,4.2,469,46.9,0.4,0.6,2.7,0.6,1.5,0.4,15.4,66.8,14.4,38.2,10.4
2017,16606,RECM17,54,56U99-068,"RIL (Prot, Oil, YLD)",1,.,133,3,32,81.3,99.5,6691.8,404.5,351.9,35.2,219.2,190.7,19.1,6.6,26.9,5.7,15.2,4.3,472.7,47.3,0.4,0.7,2.7,0.6,1.5,0.4,16.3,66.5,14.1,37.6,10.6
2017,16607,RECM17,53,56U99-067,"RIL (Prot, Oil, YLD)",1,.,125,4,46,116.8,96.7,6502.5,399.6,347.7,34.8,219.3,190.8,19.1,6.3,26.8,5.7,14.9,4.2,467,46.7,0.4,0.6,2.7,0.6,1.5,0.4,15.8,67.1,14.3,37.3,10.5
2017,16608,RECM17,101,56U99-162,"RIL (Prot, Oil, YLD)",1,.,133,4,33,83.8,101.6,6830.7,398.9,347,34.7,215.8,187.7,18.8,6.3,26.7,5.8,15.1,4.2,464.4,46.4,0.4,0.6,2.7,0.6,1.5,0.4,15.8,66.9,14.5,37.9,10.5
2017,16609,RECM17,32,56U99-036,"RIL (Prot, Oil, YLD)",1,.,133,5,46,116.8,91.3,6139.6,398.2,346.4,34.6,220.8,192.1,19.2,6.2,26.5,5.6,14.9,4.2,466.1,46.6,0.4,0.6,2.7,0.6,1.5,0.4,15.6,66.5,14.1,37.4,10.5
2017,16610,RECM17,79,56U99-111,"RIL (Prot, Oil, YLD)",1,.,133,2,32,81.3,109.3,7351.1,411.1,357.7,35.8,210.4,183,18.3,6.2,27.5,5.7,15.6,4.1,475.9,47.6,0.4,0.6,2.8,0.6,1.6,0.4,15.1,66.9,13.9,37.9,10
2017,16611,RECM17,90,56U99-136,"RIL (Prot, Oil, YLD)",1,.,139,3,32,81.3,105.6,7099.1,417,362.8,36.3,212.4,184.8,18.5,6.3,27.8,5.8,15.7,4.2,483.7,48.4,0.4,0.6,2.8,0.6,1.6,0.4,15.1,66.7,13.9,37.6,10.1
2017,16612,RECM17,118,56U99-191,"RIL (Prot, Oil, YLD)",1,.,133,4,45,114.3,90.7,6098.6,380.6,331.1,33.1,231.7,201.6,20.2,6,26,5.5,14.6,4,450.8,45.1,0.4,0.6,2.6,0.6,1.5,0.4,15.8,68.3,14.5,38.4,10.5
